Uniprot_Id,Gene_Symbol,Description,Group_ID,Set5 Peptides,Collapsed,Parsimony,MCF10A (repeat 3),MDA-MB-175VII,BT-474,BT-483,EFM-19,EVSA-T,HCC1187,MDA-MB-415,PDX1206,Old Bridge5,New Bridge5,Uniprot_Id_prefix
P11388-4,TOP2A,TOP2A_HUMAN Isoform 4 of DNA topoisomerase 2-alpha,51,129,C,UR,149.7625312622802,35.89731312110263,78.69931973362989,40.327294627380184,142.83923123037806,99.49463788821444,70.08874281452808,22.989652788635844,684.0141152808061,115.43953488372094,125.05762919867114,P11388
P02786,TFRC,TFR1_HUMAN Transferrin receptor protein 1,52,116,C,UR,101.47205832097104,166.12577799242197,162.8529620028471,67.81359099627637,179.03278387245422,208.09290673922573,39.31153837467073,103.04204249033116,207.83256739471568,178.98362068965517,162.00308837618215,P02786
P07954,FH,"FUMH_HUMAN Fumarate hydratase, mitochondrial",53,100,C,UR,178.48378253353496,119.32772948443642,125.60795625551513,153.63683476395641,99.16668775717623,125.15500670822394,82.0141369750532,70.38817985545258,125.39423147200611,104.59299999999999,84.20660548200573,P07954
Q9Y490,TLN1,TLN1_HUMAN Talin-1,54,219,C,UR,85.14790917803408,70.67574369153023,46.607678293866876,75.31939728614041,194.14969677155062,64.9108641362599,99.34949349313091,124.05069751264787,131.73134618110356,149.71324200913241,164.802953298719,Q9Y490
Q9Y4G6,TLN2,TLN2_HUMAN Talin-2,54,89,C,UR,54.845715314858005,173.46881560906226,90.75593202801284,110.97411102316151,106.75303868531219,124.89392615727654,126.4660050390608,126.86407899771764,65.64883263032085,117.94606741573034,122.71627424450485,Q9Y4G6
P18621-3,RPL17,RL17_HUMAN Isoform 3 of 60S ribosomal protein L17,54,47,C,UR,232.26438752531837,131.51595170100947,126.63273730944638,136.27580545026885,171.5054984513319,220.51315268200315,174.96907951144013,135.3245632757336,168.27323386858643,136.1136170212766,192.63890904789181,P18621
O94826,TOMM70A,TOM70_HUMAN Mitochondrial import receptor subunit TOM70,55,108,C,UR,125.26414929816701,119.62802619407057,113.98522907934635,162.36470617348,182.7474510228417,151.41373707203743,85.55242911777653,101.79202069758061,254.59748977889947,102.80277777777779,109.23161654858896,O94826
P13497,BMP1,BMP1_HUMAN Bone morphogenetic protein 1,56,2,C,UR,320.8183770243027,80.45084315279281,66.72733193095084,95.79202074165457,52.321130556343896,41.87632527721981,277.14092134689656,303.9090355911135,165.83917958897285,245.83950000000002,261.2448270609992,P13497
O95359-3,TACC2,TACC2_HUMAN Isoform 3 of Transforming acidic coiled-coil-containing protein 2,57,94,C,UR,59.6431164526386,93.71715621700156,30.157706485574646,21.489809080352394,29.22622649483664,116.91545705584767,149.35327267319272,186.07735189366045,245.34329575613086,103.20659574468085,108.64871799367896,O95359
O75410-2,TACC1,TACC1_HUMAN Isoform 2 of Transforming acidic coiled-coil-containing protein 1,57,32,C,UR,226.63950872371663,85.44833141321257,59.87941706420735,51.343540008853736,49.7376631026401,211.5160225743317,33.833704124068646,115.03570702091658,61.2840722720175,215.2440625,220.5025386429695,O75410
Q9P0V3,SH3BP4,SH3B4_HUMAN SH3 domain-binding protein 4,58,47,C,UR,117.09979947585052,158.60359061970416,95.53632672566232,69.04438484069371,114.73984036967914,139.30136275715955,18.204614140213213,84.26742327393056,137.90085460675402,132.65425531914894,116.18964982311246,Q9P0V3
Q9Y6X3,MAU2,SCC4_HUMAN MAU2 chromatid cohesion factor homolog,59,16,C,UR,87.64078180299661,51.85248813673431,98.16709333952721,62.483550236450434,56.30361943418028,99.63698137419712,102.62908317771637,57.30324803540162,79.04882215513737,77.32,75.20282096923793,Q9Y6X3
F5H1R7,FLJ22184,F5H1R7_HUMAN Protein FLJ22184,60,5,C,UR,52.43927024217404,91.0293689613377,98.41644051498479,126.1887952388357,111.15307353407968,57.68924122115313,81.03833683859584,64.21146811390976,112.28229272135506,67.9408,60.57510704746731,F5H1R7
O95238,SPDEF,SPDEF_HUMAN SAM pointed domain-containing Ets transcription factor,61,3,C,UR,96.75202384632153,62.28653659746977,108.24559981255165,58.83843020294981,60.6522966885861,150.11784649065265,68.7100635896253,82.33736572954646,111.76497399979915,61.413333333333334,85.33484653441745,O95238
Q8N4T8,CBR4,CBR4_HUMAN Carbonyl reductase family member 4,62,17,C,UR,93.22857075763127,76.86296548654548,244.68234935854193,146.1184813441801,75.50713785146426,133.76608107883246,31.943300013557845,83.32822642571118,361.5553370015409,57.48076470588235,76.1736114896947,Q8N4T8
P23381,WARS,"SYWC_HUMAN Tryptophan--tRNA ligase, cytoplasmic",63,48,C,UR,35.120494632416374,134.13973757836396,60.40738084055866,197.636981493898,131.67812655194373,195.47731730524376,134.4999294024647,178.104927899192,51.66180762042847,85.10770833333333,107.05046269952068,P23381
P35221,CTNNA1,CTNA1_HUMAN Catenin alpha-1,64,108,C,UR,142.386871996936,105.37228788862191,141.2560520176813,131.03828724460988,106.87400871824973,137.93544698128568,11.725311281310605,199.03453674788042,122.52275898003926,83.0587037037037,91.89657466460243,P35221
P26232,CTNNA2,CTNA2_HUMAN Catenin alpha-2,64,26,C,UR,140.80484724055322,103.44142418845364,126.42457293845065,122.70104028563078,102.1230360069271,144.55363182776978,15.639996892819857,198.05786988572527,114.65674741731125,121.34807692307693,88.19989962519583,P26232
Q96C19,EFHD2,EFHD2_HUMAN EF-hand domain-containing protein D2,65,30,C,UR,248.38060054429803,104.95327335830713,91.80104507846792,128.81646018398348,140.37074513717852,142.16344578135653,68.43833885527062,65.2387222154846,78.77604304404748,163.02066666666667,176.98341090288486,Q96C19
Q9BUP0,EFHD1,EFHD1_HUMAN EF-hand domain-containing protein D1,65,41,C,UR,10.270298490051122,108.91398113885381,100.6693596499688,316.1982915242868,169.69226712856562,262.8239847382616,39.50419827637551,77.65381823168376,217.04693033345697,34.67585365853659,40.421994126361916,Q9BUP0
Q9GZT9,EGLN1,EGLN1_HUMAN Egl nine homolog 1,66,13,C,UR,142.8074952761687,265.1456557616052,53.89004885919195,160.07985651962278,114.62392263303065,227.46001811981506,162.80877393528445,81.8949553868427,151.6481667063086,132.08307692307693,158.89144967559508,Q9GZT9
Q9Y3B7,MRPL11,"RM11_HUMAN 39S ribosomal protein L11, mitochondrial",67,27,C,UR,169.01312084409398,115.02295517443793,152.15260034476654,91.5966429701598,132.86220141290127,151.17281228997763,87.78914408043465,79.45051348747349,137.53232203958697,105.38444444444445,108.57380101793855,Q9Y3B7
Q96T51,RUFY1,RUFY1_HUMAN RUN and FYVE domain-containing protein 1,68,36,C,UR,96.93789103894854,130.59066939576402,100.84249636545698,201.25461509168971,105.69425632722346,142.356037686954,113.28394746572928,163.14182522206812,91.94083360358825,127.39750000000001,128.23277841656088,Q96T51
Q8WXA3,RUFY2,RUFY2_HUMAN RUN and FYVE domain-containing protein 2,68,17,C,UR,83.15362872782285,368.920662966701,87.11437027025089,172.30245612447976,155.69687039247185,51.20468768284494,103.11029781990892,112.93680204102654,159.70740027184348,167.68176470588236,153.58925634842961,Q8WXA3
Q7L099-3,RUFY3,RUFY3_HUMAN Isoform 3 of Protein RUFY3,68,17,C,UR,43.511320690727075,22.728542769010286,44.553474579865465,139.76066667869122,119.06529747885048,155.4438297211714,134.82908768061344,107.10651454235858,46.14301140314957,53.31964705882353,58.14648347570672,Q7L099
Q5VSL9,STRIP1,STRP1_HUMAN Striatin-interacting protein 1,69,31,C,UR,111.29399738440411,100.70958351837047,109.26083578692749,143.02899748632103,157.39951130422423,88.9302858189922,83.1231512348802,115.66618328675813,85.46518527638376,113.16354838709678,118.98290402810973,Q5VSL9
Q9ULQ0,STRIP2,STRP2_HUMAN Striatin-interacting protein 2,69,2,C,UR,94.43400413218276,168.27771090288627,43.16708042810367,43.40690763107436,56.88689916471132,20.255615150131895,53.59770385145886,48.851479178573335,22.498778345380504,117.132,83.7595313188657,Q9ULQ0
O14497,ARID1A,ARI1A_HUMAN AT-rich interactive domain-containing protein 1A,70,67,C,UR,129.4444688297379,9.380804511697596,137.0926925538523,99.1103984584976,83.17786390793665,109.92795003586612,111.3145239959029,75.05381784050967,109.27469390438996,100.67671641791046,104.03440523858704,O14497
Q8NFD5-3,ARID1B,ARI1B_HUMAN Isoform 3 of AT-rich interactive domain-containing protein 1B,70,41,C,UR,83.74236120987494,77.99154390824381,85.51363061222966,63.55512379383679,136.4292521134756,77.7445055629717,90.56715594538706,45.448342217146,133.9461118859424,59.65487804878049,61.189717087758446,Q8NFD5
Q9NUP1,BLOC1S4,BL1S4_HUMAN Biogenesis of lysosome-related organelles complex 1 subunit 4,71,8,C,UR,56.09524509442021,86.30685565316486,139.74649277899383,138.73111443599095,182.13093525720862,170.44092427776258,180.7126062427827,76.0408037613982,107.92042405747863,86.26037500000001,95.90962729947306,Q9NUP1
P51970,NDUFA8,NDUA8_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,72,6,C,UR,185.43818126278313,189.97891253093937,147.99237786147168,97.97922410559906,171.8869634202903,181.40526688725518,72.18997095885187,90.08405084616221,152.6345008717795,108.284,95.89950600985074,P51970
Q9BR61,ACBD6,ACBD6_HUMAN Acyl-CoA-binding domain-containing protein 6,73,9,C,UR,87.52782673305587,146.66397433589168,99.63229032152798,113.07391538926939,90.52672813171297,137.10968330002774,112.62444220031372,75.07885057071945,84.47687168569787,158.41,164.6844459133788,Q9BR61
Q53GG5-2,PDLIM3,PDLI3_HUMAN Isoform 2 of PDZ and LIM domain protein 3,74,8,C,UR,23.364380549306823,14.849127412523114,777.1013815630745,103.6784387260349,18.962680286857868,29.88616451432999,20.336837864176925,20.59960897717712,55.356242755154646,34.3635,60.26293697215995,Q53GG5
P0DMV8,HSPA1A,HSP71_HUMAN Heat shock 70 kDa protein 1A/1B,75,192,C,UR,49.949720974437575,203.1747702927611,98.33441819981034,262.89701745985644,138.42903761317382,118.87762414637595,117.29119808233958,193.95496727287977,89.88447716567578,94.99166666666667,74.56716710176194,P0DMV8
P11021,HSPA5,GRP78_HUMAN 78 kDa glucose-regulated protein,75,309,C,UR,130.52168244943329,197.71318608579517,82.47573128626723,98.78268500437505,108.75972955994531,89.83913489077918,95.45602791837248,250.4620117479587,100.04329117211411,143.46601941747574,139.51426543582465,P11021
P17066,HSPA6,HSP76_HUMAN Heat shock 70 kDa protein 6,75,44,C,UR,44.91529795564602,149.1306442064083,66.66841430237952,161.3431512334681,100.38435828956803,82.2901512328528,85.42860966453672,145.49222823019824,63.14617131503078,63.95659090909091,59.77960720969034,P17066
P38646,HSPA9,"GRP75_HUMAN Stress-70 protein, mitochondrial",75,215,C,UR,213.65160806781003,78.38099835852108,115.49137114430033,111.46510602439358,90.14429312473345,145.5026067586862,59.71893877205059,161.0557810005981,141.07441354497843,113.44093023255813,111.4778526966589,P38646
P11142,HSPA8,HSP7C_HUMAN Heat shock cognate 71 kDa protein,75,326,C,UR,126.28723854198607,100.8991539153054,135.59472880244988,129.4704820209574,118.27595572238475,163.00753252705883,112.13359656565804,110.91568162685759,106.36175355658554,137.91349693251536,133.1744612248051,P11142
P54652,HSPA2,HSP72_HUMAN Heat shock-related 70 kDa protein 2,75,38,C,UR,19.687895099242322,502.9271887489663,23.346631106051625,14.212924755527913,25.332508625400916,36.05624214930062,36.56518303789872,550.2620940649497,23.00495854691522,30.414736842105263,37.44545031861862,P54652
E9PN89,HSPA8,E9PN89_HUMAN Heat shock cognate 71 kDa protein (Fragment),75,1,C,UR,120.28403294549531,99.72872926598255,138.53802625093903,139.55710303560096,135.492405572737,182.92692044553561,112.91704413057035,111.77252098477213,139.37031866665936,36.3249,144.29107174638776,E9PN89
Q96NB2,SFXN2,SFXN2_HUMAN Sideroflexin-2,76,30,C,UR,23.625225684513804,63.76330948814645,44.302321621262266,59.70628465286802,808.8010284594988,51.987500167120615,11.794234577798544,11.021959357179494,44.819276350967044,34.98833333333334,33.63841338645909,Q96NB2
Q9Y618,NCOR2,NCOR2_HUMAN Nuclear receptor corepressor 2,77,59,C,UR,55.30367250618329,75.12350230345464,156.76163258727465,123.34439180233099,170.78325241720395,92.73496561974521,77.50965195620078,136.6065063045596,116.23256095441292,92.37559322033898,95.8265616053729,Q9Y618
O75376,NCOR1,NCOR1_HUMAN Nuclear receptor corepressor 1,77,42,C,UR,101.80740449951674,65.48748355153143,135.23872080926566,57.86282689235042,71.2785493770851,77.1805088308028,108.21040649532901,75.00007611146546,131.91904487741007,96.75428571428571,97.7722431358316,O75376
J3KS51,NCOR1,J3KS51_HUMAN Nuclear receptor corepressor 1 (Fragment),77,1,C,UR,56.901135584400926,37.9323596704496,87.69893531067513,29.826906393574205,37.64044402852811,40.79659026545837,52.07228744381035,34.89758078587726,85.61716891344878,61.0849,38.36153982369732,J3KS51
Q9NVU7,SDAD1,SDA1_HUMAN Protein SDA1 homolog,78,30,C,UR,168.9712762000373,59.224832801588,127.44521635505967,87.03729681289194,123.10424433638644,145.22073134267848,66.0952750998128,51.611012400609425,130.84816995104308,116.12266666666666,105.15946159226641,Q9NVU7
Q8TAE8,GADD45GIP1,G45IP_HUMAN Growth arrest and DNA damage-inducible proteins-interacting protein 1,79,29,C,UR,126.74610102792019,69.13263437098598,94.9960758674168,63.6968956100885,74.14636606915643,115.3992917329802,65.37009988555477,57.67244174047641,95.64338306500439,77.49310344827587,77.38322907047079,Q8TAE8
Q7L2E3-2,DHX30,DHX30_HUMAN Isoform 2 of Putative ATP-dependent RNA helicase DHX30,80,89,C,UR,211.87700022435263,118.42623052775893,80.05782563668521,121.679372204415,126.89842608919197,101.86135328308984,92.12982046215619,29.69067125610039,120.48597495758143,100.53123595505619,113.59012429326076,Q7L2E3
Q8IYS1,PM20D2,P20D2_HUMAN Peptidase M20 domain-containing protein 2,81,5,C,UR,247.96222956747135,10.11141758331491,61.00969235371547,27.85113378267639,18.29120581951638,6.4650506712184015,528.9960253926042,9.020521810822489,11.322001509131317,189.6148,183.4441865676905,Q8IYS1
O15269,SPTLC1,SPTC1_HUMAN Serine palmitoyltransferase 1,82,34,C,UR,146.37221200640752,137.1295297531608,61.512497224494766,97.51700966597959,94.16647775598435,127.78589097137095,92.52527609676858,114.56787322882676,109.95913886506375,130.7135294117647,104.55265665426053,O15269
Q14008-3,CKAP5,CKAP5_HUMAN Isoform 3 of Cytoskeleton-associated protein 5,83,145,C,UR,122.55056426999269,132.3663425466139,139.55270385536957,116.26172106763873,89.99887873166722,97.02555569551244,217.62632667778325,125.09898750398924,168.07870541500975,150.7393103448276,151.27963642165372,Q14008
Q7Z392,TRAPPC11,TPC11_HUMAN Trafficking protein particle complex subunit 11,84,23,C,UR,69.43605773853585,86.43096989652174,116.82199651261544,123.46763917439439,111.72602615672405,161.50226234735416,135.83304135031605,106.8512215925101,162.7163827993326,85.25217391304348,83.16696286022298,Q7Z392
Q9NRF2,SH2B1,SH2B1_HUMAN SH2B adapter protein 1,85,6,C,UR,45.42941698328646,69.81103846915266,48.52917952746416,69.39289315554966,51.53835004513679,137.47800422547908,121.47669445037174,109.49212022880995,55.77547934619695,53.9615,66.32763829999547,Q9NRF2
Q8N0Z6,TTC5,TTC5_HUMAN Tetratricopeptide repeat protein 5,86,11,C,UR,56.86674778694762,56.28184682638685,119.0262607386535,104.14432504260628,91.05068324380181,158.0916717920194,86.41827634691555,81.7299279285208,91.13358157187406,90.01954545454545,83.30924754838716,Q8N0Z6
P31948,STIP1,STIP1_HUMAN Stress-induced-phosphoprotein 1,87,117,C,UR,53.6710021839142,71.20837486933799,218.28694073037497,112.63492384878279,112.11561790782545,159.823631974938,161.362194266575,119.01715812176364,91.72168897582551,104.28290598290599,120.39217793899607,P31948
Q13423,NNT,"NNTM_HUMAN NAD(P) transhydrogenase, mitochondrial",88,94,C,UR,181.99939494904154,121.78091338717189,201.38518032589712,104.31743788046047,288.1392044301058,16.68204167983287,119.39364233146956,152.18318827760842,75.84942550831475,142.53617021276597,120.97944616894786,Q13423
P35251,RFC1,RFC1_HUMAN Replication factor C subunit 1,89,49,C,UR,164.08094167745978,62.91058391725739,157.22708051518163,116.14461384252694,235.6253149392589,133.8079492897315,130.26170705347144,72.15162955693084,89.11212563273928,110.76040816326531,120.01924414949674,P35251
O15287,FANCG,FANCG_HUMAN Fanconi anemia group G protein,90,3,C,UR,77.98543675835629,33.232029955049505,99.86577200775804,42.18698600703493,57.08411655366281,68.18552226422241,53.54904392562585,38.937608022749615,44.76996406815478,59.51533333333333,66.43991495410565,O15287
P29728,OAS2,OAS2_HUMAN 2'-5'-oligoadenylate synthase 2,90,32,C,UR,17.241661807499938,83.38256933469154,18.10348339373615,499.7458827120251,24.6014210093541,25.348879912040317,109.95336557847324,557.0021874810504,25.80712090714957,33.2421875,27.402346742021837,P29728
Q92575,UBXN4,UBXN4_HUMAN UBX domain-containing protein 4,91,28,C,UR,138.48739101665188,145.67389727277742,126.94667347219344,120.28797602669025,121.36734436456585,118.09574946667388,112.85695910192503,191.61284021681578,159.8852145622195,135.88107142857143,101.20563746162429,Q92575
Q12955,ANK3,ANK3_HUMAN Ankyrin-3,92,73,C,UR,94.09425448473863,123.87652050220122,267.13381037509544,104.51848325355056,72.13794010521393,77.50418453243728,171.2871627695373,197.6263357615455,149.64724158859667,72.85630136986302,81.64898394146056,Q12955
Q12955-4,ANK3,ANK3_HUMAN Isoform 2 of Ankyrin-3,92,4,C,UR,41.69761239149045,79.99365154552211,236.84701438534995,108.42984333145407,74.19906779999471,53.95055640074429,187.26073873743078,252.1787350108771,179.8907145763289,43.15025,66.25814150971412,Q12955
Q01484,ANK2,ANK2_HUMAN Ankyrin-2,92,3,C,UR,99.37499253545249,59.54802686866999,142.45574733606338,129.33822360468724,38.35117084531554,80.30250413130796,115.62176515657586,195.14170430180886,147.1514681458833,59.02466666666667,84.21175217826712,Q01484
Q9Y4W6,AFG3L2,AFG32_HUMAN AFG3-like protein 2,92,81,C,UR,139.00169437509547,58.01718682236341,266.5478274866035,80.54539625017006,54.508099879197445,152.26643452913578,128.4905162938932,66.84413220204772,241.8359580219763,96.80641975308642,82.7369972641663,Q9Y4W6
P16157-14,ANK1,ANK1_HUMAN Isoform Er13 of Ankyrin-1,92,1,C,UR,83.41142307485967,146.28403464383027,107.86688235650487,164.30819373780898,112.23225520514835,186.37660092050862,150.81108181839357,150.76012602233024,146.1665374838463,239.685,275.6134523591903,P16157
